Region,Ort,Land,Breitengrad,Laengengrad,MittelC_1961_1990,Jahr,AnomalieC
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1895,-1.32
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1896,-1.49
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1897,-1.31
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1898,-0.36
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1899,-1.24
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1900,0.4
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1901,0.03
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1902,0.16
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1903,-1.57
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1904,-1.9
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1905,-0.84
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1906,-0.62
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1907,-2.19
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1908,-0.03
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1909,-1.18
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1910,0.3
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1911,-1.29
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1912,-1.14
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1913,-0.55
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1914,-0.45
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1915,-0.25
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1916,-2.46
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1917,-2.72
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1918,-0.55
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1919,-1.04
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1920,0.12
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1921,1.38
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1922,1.05
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1923,0.29
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1924,-1.11
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1925,0.09
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1926,-0.13
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1927,-0.64
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1928,0.84
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1929,-1.26
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1930,0.8
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1931,2.68
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1932,0.09
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1933,0.07
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1934,0.76
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1935,-0.66
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1936,-1.73
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1937,-1.07
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1938,0.57
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1939,0.7
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1940,0.04
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1941,0.87
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1942,0.21
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1943,-0.43
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1944,0.66
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1945,-0.7
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1946,-0.17
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1947,-0.62
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1948,-0.69
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1949,-0.48
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1950,-2.9
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1951,-1.58
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1952,0.7
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1953,0.87
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1954,-0.09
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1955,-0.83
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1956,-0.6
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1957,0.36
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1958,0.99
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1959,-0.09
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1960,0.05
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1961,0.7
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1962,-0.13
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1963,1.37
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1964,0.08
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1965,-1.15
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1966,-1.36
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1967,-0.42
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1968,0.34
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1969,-0.38
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1970,-0.61
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1971,0.09
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1972,-0.85
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1973,1.54
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1974,-0.07
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1975,0.14
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1976,0.56
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1977,0.81
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1978,-0.48
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1979,-1.61
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1980,0.6
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1981,1.94
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1982,-1.19
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1983,0.28
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1984,-0.01
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1985,-1.83
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1986,-0.05
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1987,2.28
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1988,0.44
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1989,-1.64
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1990,0.61
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1991,0.53
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1992,-0.26
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1993,-1.62
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1994,-0.38
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1995,-0.74
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1996,-2.48
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1997,-0.71
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1998,1.76
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,1999,1.15
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,2000,0.43
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,2001,0.98
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,2002,0.44
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,2003,0.13
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,2004,-0.42
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,2005,0.77
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,2006,1.56
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,2007,0.3
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,2008,-1.34
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,2010,0.76
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,2011,0.32
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,2012,1.98
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,2013,-1.3
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,2014,-1.19
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,2018,-0.64
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,2019,-1.8
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,2020,-0.44
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,2021,1.56
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,2022,-1.29
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,2023,0.97
Nordamerika,Crookston Nw Exp Stn,US,47.819,-96.614,4.47,2024,2.68
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1898,-0.78
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1899,-1.76
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1902,-0.54
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1903,-2.45
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1904,-2.5
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1905,-1.51
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1906,-1.42
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1907,-2.89
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1908,-0.34
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1909,-1.84
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1910,-0.76
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1911,-1.41
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1912,-1.86
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1913,-0.87
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1914,-0.69
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1915,-0.23
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1916,-2.13
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1917,-2.98
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1918,-0.77
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1919,-1.15
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1920,-0.7
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1921,0.48
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1922,-0.3
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1923,-0.69
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1924,-1.89
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1925,-0.99
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1926,-1.38
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1927,-1.38
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1928,-0.41
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1929,-2.04
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1930,-0.05
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1931,2.21
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1932,-0.97
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1933,-0.93
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1934,-0.33
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1935,-1.02
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1936,-2.18
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1937,-1.72
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1938,-0.21
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1939,-0.42
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1940,-1.27
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1941,0.4
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1942,0.06
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1943,-0.61
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1944,0.91
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1945,-0.62
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1946,0.03
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1947,-0.5
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1948,-0.44
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1949,-0.13
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1950,-2.49
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1951,-1.76
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1952,0.47
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1953,0.54
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1954,-0.1
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1955,-0.47
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1956,-0.66
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1957,-0.42
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1958,0.26
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1959,-0.2
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1960,-0.04
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1961,0.76
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1962,0.01
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1963,0.77
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1964,0.17
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1965,-1.12
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1966,-0.87
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1967,-0.9
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1968,-0.07
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1969,-0.41
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1970,-0.78
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1971,-0.55
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1972,-1.52
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1973,0.97
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1974,-0.14
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1975,-0.06
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1976,0.22
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1977,0.3
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1979,-1.4
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1980,-0.14
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1981,1.15
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1982,-0.73
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1983,0.77
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1984,0.64
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1985,-0.94
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1986,-0.11
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1987,2.68
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1988,0.46
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1990,0.85
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1991,0.13
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1992,-0.24
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1993,-1.24
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1994,-0.41
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1995,-0.95
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1996,-2.36
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1997,-0.44
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1998,2.0
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,1999,1.2
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,2001,0.92
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,2002,0.18
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,2003,-0.02
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,2004,-0.78
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,2005,0.48
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,2006,1.38
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,2007,0.05
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,2008,-1.59
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,2009,-0.8
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,2010,0.74
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,2011,0.23
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,2012,1.66
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,2013,-1.48
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,2014,-1.77
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,2015,1.42
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,2016,1.94
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,2017,0.64
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,2018,0.08
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,2019,-1.37
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,2020,0.08
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,2021,1.04
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,2022,-1.87
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,2023,0.79
Nordamerika,Leech Lake,US,47.247,-94.223,4.71,2024,1.65
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1900,1.04
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1901,0.73
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1902,0.11
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1903,-0.53
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1906,0.29
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1907,-0.09
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1908,0.87
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1910,0.7
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1911,-0.16
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1912,-0.51
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1913,1.31
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1914,1.04
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1915,0.46
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1916,-0.73
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1917,-1.52
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1918,1.11
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1921,2.7
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1922,1.21
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1923,1.26
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1924,-0.38
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1925,1.43
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1926,1.07
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1927,0.51
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1928,1.27
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1929,-0.52
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1930,1.97
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1931,4.0
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1932,0.81
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1933,2.34
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1934,2.54
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1935,1.57
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1936,0.48
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1937,0.26
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1938,2.1
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1939,2.43
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1940,0.81
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1941,2.11
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1942,0.85
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1943,0.28
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1944,1.01
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1945,-0.09
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1946,1.17
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1947,0.35
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1948,0.31
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1949,0.42
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1950,-1.74
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1951,-2.02
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1952,-0.02
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1953,0.56
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1954,0.52
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1955,-0.05
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1956,-0.16
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1957,0.04
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1958,0.47
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1959,-0.16
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1960,-0.75
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1961,-0.28
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1962,-0.12
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1963,0.81
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1964,0.45
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1965,-1.07
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1966,-0.72
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1967,-0.73
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1968,0.29
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1969,-0.17
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1970,0.13
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1971,0.84
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1972,-0.28
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1973,1.61
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1974,0.01
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1975,-0.61
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1976,-0.07
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1977,0.86
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1978,-0.5
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1979,-0.88
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1980,1.23
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1982,-0.9
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1983,-0.64
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1984,-0.96
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1985,-1.26
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1986,0.03
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1987,1.67
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1988,0.5
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1989,-0.41
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1990,1.16
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1991,0.81
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1992,0.3
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1993,-1.37
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1994,-0.01
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1995,-0.06
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1996,-1.6
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1997,-0.31
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1998,2.15
Nordamerika,Pipestone,US,44.014,-96.325,6.11,1999,1.83
Nordamerika,Pipestone,US,44.014,-96.325,6.11,2000,0.74
Nordamerika,Pipestone,US,44.014,-96.325,6.11,2001,1.01
Nordamerika,Pipestone,US,44.014,-96.325,6.11,2002,0.83
Nordamerika,Pipestone,US,44.014,-96.325,6.11,2003,0.31
Nordamerika,Pipestone,US,44.014,-96.325,6.11,2004,0.69
Nordamerika,Pipestone,US,44.014,-96.325,6.11,2005,1.35
Nordamerika,Pipestone,US,44.014,-96.325,6.11,2006,1.22
Nordamerika,Pipestone,US,44.014,-96.325,6.11,2007,0.74
Nordamerika,Pipestone,US,44.014,-96.325,6.11,2008,-1.24
Nordamerika,Pipestone,US,44.014,-96.325,6.11,2009,-0.69
Nordamerika,Pipestone,US,44.014,-96.325,6.11,2010,0.22
Nordamerika,Pipestone,US,44.014,-96.325,6.11,2011,-0.22
Nordamerika,Pipestone,US,44.014,-96.325,6.11,2012,2.31
Nordamerika,Pipestone,US,44.014,-96.325,6.11,2013,-0.75
Nordamerika,Pipestone,US,44.014,-96.325,6.11,2014,-1.05
Nordamerika,Pipestone,US,44.014,-96.325,6.11,2015,1.84
Nordamerika,Pipestone,US,44.014,-96.325,6.11,2016,2.16
Nordamerika,Pipestone,US,44.014,-96.325,6.11,2017,1.56
